,ALPHA_M,Field,GLAT,GLON,M_H,VGSR,X,Y,Z,pmbb,pmll,pmll_gsr,shdist,zbins
280963,0.22046606,000+08-S        ,7.94250901789,-0.383054876000017,-0.7634139,-59.99608065898241,8.387998,-0.05607155,1.1702902,-2.171875354580115,-5.807782404128769,0.09221759587123124,8.46942938905,7.0
280973,0.028561085,000+08          ,7.88384837703,-0.4620494040000267,0.5426702,-78.68732446529124,8.071385,-0.065083496,1.117704,-0.7640904923533127,-6.881221234506269,-0.9812212345062683,8.1486665338,7.0
280979,0.24307604,000+08          ,8.27680481184,0.112955381399,-0.28574514,-18.87581225083381,11.767213,0.023210036,1.7117736,1.5187490623716617,-7.56477794663005,-1.6647779466300499,11.8910889977,9.0
280980,0.0040093027,000+08-S        ,8.21552796413,0.0240616128046,0.36866915,-85.12518458643451,6.321686,0.0026613348,0.9127091,2.9359407559965467,-4.283585684709958,1.6164143152900428,6.38723396969,7.0
280981,0.22247735,000+08          ,8.23565538924,0.0533565192922,-0.41298333,-54.53449728251301,7.058713,0.0065803626,1.0216515,2.849687482571541,-7.927619077584198,-2.0276190775841973,7.13226779048,7.0
280986,0.19226025,000+08-S        ,7.88024298953,-0.45836269799997353,-0.52758443,115.87891865932058,4.6263647,-0.03700691,0.6403496,1.4928016746553512,-4.193093059535438,1.7069069404645623,4.67061728766,6.0
280990,0.097152226,000+08          ,7.66197351669,-0.7709576120000179,0.0031404626,-55.73120198051889,8.171836,-0.10995691,1.0994421,3.3257332522793774,-5.81446330949655,0.08553669050345025,8.24619658917,7.0
280992,0.19463605,000+08          ,7.92988948066,-0.3826701689999936,-0.15540515,-39.487907234906324,9.609257,-0.06417041,1.3385216,1.6622564163179958,-5.774417930737554,0.12558206926244608,9.70224572926,8.0
281001,0.23868604,000+08          ,8.28770777803,0.142528772722,-0.54477364,-160.8744578703357,11.847012,0.029482342,1.7256862,-0.9831599008389169,-6.728732792227046,-0.8287327922270453,11.9720737721,9.0
281005,-0.015383329,000+08          ,7.67314121418,-0.7445806759999982,0.48870742,-33.96672125857405,7.9554234,-0.10338192,1.0718983,-0.6740055004222616,-6.091406268111043,-0.19140626811104244,8.02797688983,7.0
281006,0.10621792,000+08-S        ,8.50781011735,0.46538409203,0.071670964,-42.881997996980395,8.026816,0.06520689,1.2007636,-0.6948614295186644,-3.791348726728648,2.1086512732713523,8.11639457213,8.0
281007,0.20137607,357+05          ,5.7139037319,-3.5461322819999737,-0.17887515,-187.05700698243928,8.25048,-0.51128167,0.8271027,3.0251288297795336,-2.597622775856397,3.3023772241436036,8.30758238667,7.0
281009,0.17263605,000+08-S        ,8.0755371143,-0.1601272080000058,-0.061425146,80.33256867098268,10.910983,-0.030482791,1.5481019,1.056933813391269,-8.01294351436076,-2.11294351436076,11.0203040434,8.0
281010,0.19560415,000+08          ,7.90990892512,-0.3985304509999992,-0.2862741,15.952018517473137,8.265587,-0.057485554,1.1484189,2.9566182030141874,-1.6121845418657783,4.287815458134222,8.34518364301,7.0
281011,0.2705729,000+08-S        ,8.60001805948,0.604981708256,-0.8572839,-223.45433705134195,7.9445086,0.08389629,1.2015532,-1.6701994164797198,-10.473345077267743,-4.573345077267742,8.03529625737,8.0
281014,0.30610418,000+08-S        ,7.93183588028,-0.3644874290000075,-1.3924414,-69.20322075769165,9.3508215,-0.0594776,1.3028448,-3.021578358252933,-7.009754477883293,-1.1097544778832926,9.44133500617,8.0
281020,0.12993658,000+08-S        ,8.05931512081,-0.17666730700000244,-0.27523458,76.74382443993126,9.159632,-0.02823425,1.2969677,-1.7070676197009282,-7.528749716136721,-1.6287497161367206,9.25104221619,8.0
281022,0.16514754,000+08          ,8.52387912317,0.499631860476,0.025535375,56.37202238253964,7.233077,0.06308283,1.0841043,-1.676999432054241,0.9819728970014935,6.881972897001494,7.31414128481,7.0
281025,0.23284262,000+08          ,7.94543731577,-0.3360890029999837,-0.5087805,-50.8182616967504,7.429652,-0.04357455,1.0369636,2.267476780170888,-10.443865447914774,-4.543865447914774,7.50179478619,7.0
281038,0.06849605,000+08-S        ,7.88486186542,-0.4147605160000012,-1.0620201,450.3178499822918,7.919671,-0.05732323,1.0968308,-0.9980023969847109,-7.510955698660393,-1.6109556986603923,7.99546819893,7.0
281044,0.2912162,000+08-S        ,8.38731962539,0.318340188882,-0.86272,-81.98249921661478,11.767746,0.065394096,1.7350609,-2.7099367025172314,-2.5642597746531948,3.3357402253468056,11.8951481111,9.0
281046,0.15845606,357+05          ,5.62913070423,-3.639637188999984,0.09122285,-62.71400452178628,8.744459,-0.55622053,0.8636215,2.1823814907851657,-7.632674641997971,-1.7326746419979706,8.80458914529,7.0
281047,0.13681832,000+08-S        ,8.08529649119,-0.11775626999997257,-0.40323788,140.06210359649057,4.4754105,-0.009193382,0.63576853,0.3142567381942962,-2.3304129475402395,3.569587052459761,4.52035247112,6.0
281050,0.18850079,000+08          ,8.00363962297,-0.23349893199997496,-0.42081988,49.33853881891636,4.7914486,-0.019522134,0.67370385,6.243276344231127,-10.450298150865525,-4.550298150865524,4.83861919624,6.0
281053,0.26156187,357+05          ,5.71121646973,-3.518334863000007,-0.6900352,-28.879084553823823,7.6002145,-0.46728346,0.76153076,-6.5091613866785485,-7.021349348969281,-1.1213493489692805,7.65255159618,6.0
281066,0.032804355,000+08-S        ,8.26646816954,0.1580850127,0.0894583,-76.878193566327,5.447036,0.015034552,0.7913767,0.48042767605068104,-2.400284483593439,3.499715516406561,5.50424386182,6.0
281069,0.23949607,000+08          ,8.30969204566,0.222043193968,-0.64293087,43.31540659380275,9.371244,0.036326624,1.3687336,-1.4127618048894646,-8.212001617797739,-2.3120016177977387,9.470743201,8.0
281074,0.22197211,000+08          ,8.19673043355,0.0635017371403,-1.1006781,-4.573141182089769,8.206762,0.009103756,1.1821243,3.3285658706234282,-6.888162222010283,-0.988162222010283,8.29146799875,7.0
281075,0.13430452,000+08-S        ,7.88318906686,-0.39084818499998164,-0.18213578,65.83926510164176,6.071701,-0.041413367,0.840714,-3.649100922561093,-3.442364210439129,2.457635789560871,6.12976922737,7.0
281076,0.047514047,000+08          ,8.05822100421,-0.13726119400001835,0.025239855,-41.42107218723591,10.557326,-0.025281468,1.4946672,1.724774446009105,-4.28916035694057,1.61083964305943,10.6626364573,8.0
281077,0.29190058,000+08          ,7.72467527433,-0.620035257999973,-1.0256006,-120.74198237080515,7.3019,-0.07901467,0.99050635,-1.434527728006243,-6.66195769120624,-0.7619576912062396,7.36919841786,7.0
281079,0.19558606,000+08          ,7.94898397228,-0.29481891199998245,-0.11126515,-23.053432184594996,5.2787447,-0.02715719,0.7370896,-1.314323336952207,-4.768267104948042,1.1317328950519583,5.33002648032,6.0
281085,0.23566605,000+08          ,8.11731637881,-0.044834804999993594,-0.4738271,23.56656004783372,8.2604065,-0.0064557823,1.1781666,-1.6045823535675985,-6.605301391328537,-0.7053013913285371,8.34400585661,7.0
281086,0.16735572,000+08-S        ,7.95340632737,-0.28230372500001977,-0.1681085,-88.268819325593,7.957544,-0.03920033,1.1117646,4.431170931458498,-2.7983630919402858,3.1016369080597146,8.03492770723,7.0
281087,0.088326365,000+08          ,8.18023286638,0.0484266931566,0.018492606,73.02403091709463,8.768842,0.007420102,1.2605103,1.1153135349797485,-5.915338423841492,-0.015338423841491533,8.85898014619,8.0
281088,-0.008581912,000+08-S        ,8.53266383354,0.562712897068,0.348426,17.278951203321153,6.614431,0.06497052,0.9924274,-4.740944979584635,-4.736363422046093,1.1636365779539073,6.68878380948,7.0
281091,0.24837944,000+08          ,8.49255481817,0.507394354796,-0.31340826,-154.01697940550713,7.2808795,0.06448623,1.0872005,-0.14810988187561547,-4.991399533277533,0.9086004667224676,7.36188630781,7.0
281097,0.17159605,000+08          ,8.41429545927,0.398441510259,-0.090385154,2.9921756374488924,6.565712,0.045665976,0.9712287,2.570098395493673,-0.3952320254175449,5.504767974582456,6.63731438465,7.0
281103,0.21321605,000+08          ,7.87454412348,-0.37626602599999615,-0.46560913,8.664713338543912,4.1339655,-0.027144454,0.57177013,-0.5575322313492892,1.7271139050978996,7.6271139050979,4.17340754809,6.0
281106,0.24661605,000+08          ,7.97411400075,-0.23100783699999283,-0.6552959,-175.17782400821136,8.836973,-0.035620887,1.2378829,-1.912347422069289,-5.694760413313169,0.2052395866868313,8.92332429449,8.0
281107,0.063486055,000+08          ,8.12055529641,-0.018405830000006063,-0.14194515,89.78711175063518,11.557699,-0.003701471,1.6491196,-0.03006393412634445,-6.591288760814632,-0.6912887608146319,11.6747595181,9.0
281114,0.11005606,000+08          ,8.24542163496,0.168070886541,-0.55123603,-147.26368120922024,10.226422,0.030008264,1.4819192,-1.3558435528874133,-6.136375231936787,-0.2363752319367869,10.3332811874,8.0
281117,0.17154606,000+08          ,7.83806844079,-0.41963526699998965,0.08105585,-145.60716292425727,8.301491,-0.060793273,1.1428022,-1.3288468394293682,-6.607898408472722,-0.7078984084727216,8.38000237989,7.0
281118,0.18523605,000+08          ,7.78820472459,-0.4895048719999977,0.11005385,-3.2361677832519185,8.85496,-0.07564535,1.2111542,1.0123699219380446,-7.972774075362178,-2.0727740753621777,8.9377254454,8.0
281126,0.26923603,357+05          ,5.75174701822,-3.3977879239999993,-0.43331516,58.66590053378512,9.385136,-0.5572077,0.94697535,-0.9510659035649391,-1.1191674429515577,4.780832557048443,9.44923348849,7.0
281127,0.20228067,000+08-S        ,7.97866717648,-0.2001363179999771,-0.39859712,-118.10027479007269,4.970062,-0.017355898,0.69660753,0.5819008066259411,-0.8741176724336341,5.025882327566366,5.01867268897,6.0
281128,0.24239473,000+08          ,7.97866925764,-0.20013716699997985,-0.40083933,-118.52828730136571,5.82505,-0.020341596,0.8164434,0.5819008066259411,-0.8741176724336341,5.025882327566366,5.8820234539,7.0
281129,0.2302484,000+08-S        ,8.02555341017,-0.13201896999999008,-0.6610294,-103.69876293029093,9.121169,-0.021007793,1.2860367,-4.248527264861616,-1.0389866597658772,4.861013340234123,9.21140946676,8.0
281130,-0.0504749,000+08          ,8.24558289694,0.191844878114,0.44633484,13.219135214043034,6.052652,0.020272294,0.8771133,-3.323652384942248,-6.950543748080856,-1.0505437480808553,6.11590843469,7.0
281135,0.19277605,000+08          ,8.09686412122,-0.01903924300000881,-0.27315515,57.26413438844072,10.796928,-0.0035771942,1.5360134,0.3359990143706626,-8.081886828011072,-2.1818868280110717,10.905641372,8.0
281137,0.042976595,000+08          ,8.02026937314,-0.1289806049999811,0.029846191,75.01230310584232,7.582085,-0.017060913,1.0683208,-2.1619521297634274,-7.826486756632519,-1.926486756632519,7.65699788129,7.0
281140,0.25662747,000+08-S        ,8.2826610245,0.253137333105,-0.59712476,4.201151916014357,4.2948885,0.018979646,0.62522936,-2.1969255552327693,-6.158521789975839,-0.2585217899758385,4.34020016317,6.0
281143,-0.01085395,000+08-S        ,8.16068365852,0.0768364825769,0.35780486,-9.478360959702487,7.823149,0.0104984855,1.1218451,1.5410928651103677,-7.529427404863683,-1.6294274048636828,7.90318364729,7.0
281146,0.18032606,357+05          ,5.45048727545,-3.8094228830000247,-0.12296514,78.80602825090696,9.77666,-0.6509713,0.9349124,0.610933176684604,-6.34247114291906,-0.44247114291906,9.84280946387,7.0
281153,0.23101605,000+08          ,8.1554085943,0.0780438732133,-0.32387516,-15.2124318152467,10.488973,0.014297593,1.5031397,-3.458324181082765,-6.172176822539812,-0.27217682253981135,10.5961395992,8.0
281163,0.25522867,000+08-S        ,7.89328640843,-0.2954012160000161,-0.9437243,173.24928064593882,8.917599,-0.045968063,1.2363583,-1.687927769271571,-11.714848487661168,-5.814848487661168,9.00301363273,8.0
281165,-0.0074246787,000+08-S        ,7.9219855114,-0.2504606769999782,0.32728094,-27.668185343258028,7.658496,-0.033470795,1.0656997,-1.1545435761037692,-5.4802211151427755,0.4197788848572248,7.73236042454,7.0
281166,0.20235606,000+08          ,8.11309167103,0.02687369509,-0.17818515,-96.61325827016503,6.884053,0.003235621,0.9813418,-3.0894520491551507,-4.471068858656504,1.4289311413434964,6.95364893295,7.0
281168,0.01325376,000+08-S        ,8.57591134392,0.702333069706,0.3806851,10.454221490294065,6.4248986,0.07876675,0.96897626,0.5589223999095458,-4.937334224073995,0.9626657759260056,6.49803363008,7.0
281169,0.29171956,000+08          ,8.45967092477,0.533617764828,-0.6131893,14.559767972900481,8.395202,0.078198366,1.2486737,-3.8599611281367006,-5.914768242790561,-0.014768242790560215,8.48791533858,8.0
281171,0.19154605,000+08          ,7.87843492756,-0.3111003230000051,0.062238857,-79.42394540507048,6.934638,-0.037646793,0.9596054,0.36719015707495384,-3.7904066168968322,2.109593383103168,7.00081869842,7.0
281172,-0.012685951,000+08-S        ,8.50544068698,0.601517351162,0.39468485,69.33769054210268,8.266724,0.0867995,1.2363294,1.6850283199696992,-6.211209805552922,-0.311209805552922,8.35911265168,8.0
281174,0.17448606,000+08-S        ,7.77850250707,-0.4516053579999948,-0.12228514,36.44063488032302,10.791707,-0.08505222,1.474188,-2.0777617926105885,-5.488129255472004,0.4118707445279961,10.8922634917,8.0
281176,0.21315496,000+08-S        ,7.70801707019,-0.5514686889999894,-1.0837859,21.188116096332305,8.201258,-0.07893124,1.1100631,1.1803962660225735,-4.6565239950926545,1.2434760049073459,8.27641852318,7.0
281177,0.069126055,000+08          ,7.95621079145,-0.19050440400002344,0.23390485,-85.51399892985816,9.126968,-0.030337717,1.2755942,3.9448840617711762,-6.199213532805922,-0.299213532805922,9.21572592715,8.0
281178,0.20260943,000+08-S        ,7.85342042802,-0.33945114099998364,-0.7927685,-47.077877676864574,7.0492425,-0.041757304,0.97233087,0.9012808918890718,2.0256257981904557,7.925625798190456,7.11610788498,7.0
281183,0.2981126,000+08          ,8.07182914361,-0.01808499800000618,-0.51660097,-37.15838024234231,9.403098,-0.0029587955,1.3335301,-2.369351466833437,-6.636140800534825,-0.7361408005348249,9.49718696963,8.0
281185,0.13631125,000+08-S        ,8.11166403133,0.041459223778,-0.21721813,50.05381489091733,4.9066105,0.0035551542,0.69932705,-3.234097676461439,-6.126033607162318,-0.2260336071623179,4.95619789047,6.0
281195,0.20672606,357+05          ,5.84643539877,-3.206162314999972,-0.23657516,91.0181982549536,10.488323,-0.5875104,1.0756241,2.924011039660449,-6.667834071912367,-0.7678340719123664,10.5596902544,7.0
281198,0.107624136,000+08-S        ,8.27395943204,0.288214953485,-0.084737964,-71.00559858755314,7.797562,0.039231937,1.1339263,1.6773828536496365,-8.037062383387713,-2.137062383387713,7.87967640168,7.0
281199,0.29019517,000+08          ,7.65877334997,-0.6042779470000141,-0.93501765,28.49274792656621,10.861759,-0.11454881,1.4606769,0.11141517515832877,-11.062605126168881,-5.162605126168881,10.9601325942,8.0
281202,0.18856868,000+08          ,7.99856753888,-0.10861868900002492,-0.42374027,-50.176134794111974,7.4522324,-0.014120322,1.047145,1.4148396308494025,-3.825179464482239,2.0748205355177616,7.52545523805,7.0
281203,0.13483971,000+08          ,7.56873408854,-0.7310702689999857,-0.006794369,13.697301345081401,9.466893,-0.12079104,1.2579856,1.537752205725178,-8.72855563429827,-2.8285556342982705,9.55087323835,8.0
281205,0.06718606,000+08          ,7.80999174501,-0.3800993059999769,-0.13165514,-52.07636387359738,8.9693985,-0.059495006,1.2302636,0.40985929244664243,-3.7762572993303554,2.123742700669645,9.05357384315,8.0
281210,0.015375052,000+08          ,7.90254972838,-0.2388568599999985,0.12235086,10.535823701603832,6.59256,-0.027477048,0.9150916,-0.8671317303313654,-2.577827456627351,3.3221725433726492,6.65582409183,7.0
281217,0.20769632,000+08          ,7.87811751292,-0.2622543950000136,-0.087118745,11.163217170011066,6.464822,-0.029584708,0.8945526,-0.5449687836601211,-3.1275712880140123,2.772428711985988,6.52648624225,7.0
281218,0.23285605,000+08          ,8.18931041269,0.190057102253,-0.7079492,8.019975927968131,7.273067,0.024132907,1.046676,1.539675631564604,-6.745986935080701,-0.8459869350807008,7.34803477102,7.0
281220,-0.0009191558,000+08-S        ,7.74164714834,-0.45580033400000275,0.5013527,9.716491545587028,6.438424,-0.051214013,0.8752945,2.4123028202223513,-3.3045615864453817,2.5954384135546187,6.49785128785,7.0
281227,0.008437876,000+08-S        ,8.14738106651,0.140952419643,0.005088562,-66.36766961419417,9.316772,0.022929542,1.333826,-2.0120288629994985,-6.59322232212183,-0.6932223221218292,9.41179441011,8.0
281240,0.061896052,000+08-S        ,8.05174303294,0.0132723529062,0.08258085,-59.98410917090136,7.975567,0.0018549408,1.1282289,2.4136591986764855,-3.2210330877409143,2.678966912259086,8.0549719593,7.0
281245,0.04216705,000+08          ,7.82492121803,-0.3118187939999757,0.10535686,110.63597133211012,9.4269905,-0.05129551,1.2955214,2.4581907519190143,-8.09878318437701,-2.1987831843770103,9.51573192429,8.0
281260,0.13840288,000+08-S        ,7.77413381653,-0.37712711599999693,-0.35874984,-112.12904335556918,4.819278,-0.03171684,0.6579505,0.3054561654227126,-3.606670866931565,2.2933291330684353,4.86408702422,6.0
281262,0.21896605,000+08          ,7.57475610329,-0.6649219390000098,-0.34033516,-0.8167618136397634,8.768209,-0.10175186,1.1660643,-0.6510278695039107,-7.023932742065061,-1.1239327420650609,8.84599062974,7.0
281267,0.109297894,000+08-S        ,8.54403445523,0.750266580545,0.07462636,-38.542810153250606,8.117865,0.10631459,1.2196957,0.10823664187054138,-6.882541035426032,-0.9825410354260313,8.20967032575,8.0
281269,0.15573606,357+05          ,5.32872135795,-3.877290689000006,0.41674486,-2.3549223970432553,7.4953995,-0.5079939,0.7007114,-1.5881604050114193,-6.420352884221889,-0.5203528842218885,7.54520171289,6.0
281273,0.070335716,000+08          ,7.73169409652,-0.42442804099999876,0.4286419,-79.21620360597016,7.8515263,-0.058154937,1.0660099,0.15225820518852062,-4.841673057886171,1.0583269421138297,7.92377574266,7.0
